6127,PKNA,PAKHNA,"27.302842,79.304638"
6128,PKNS,POKHARNI NRSNHA,"19.139654,76.731606"
6129,PKO,PALAKOLLU,"16.522094,81.716995"
6130,PKPU,PEDDAKURAPADU,"16.459546,80.253239"
6131,PKQ,PATTIKKAD,"11.020817,76.231985"
6132,PKR,PAKAUR,"24.637812,87.855864"
6133,PKRA,PARSA KHERA,"28.433751,79.342232"
6134,PKRD,PAKARA ROAD,"24.05101,80.505409"
6135,PKRH,PARSA KERWAN HALT,"0,0"
6136,PKT,PATTUKOTTAI,"10.419949,79.314079"
6137,PKU,PANSKURA,"22.392777,87.74128"
6138,PKW,PILKHUA,"28.712345,77.668018"
6139,PKX,PAKHRULI,"26.199498,82.130871"
6140,PKY,PILKHANI,"29.997388,77.472739"
6141,PKZ,PPLI PKHI KALAN,"30.732393,74.732609"
6142,PL,BOMBAY L.PAREL,"18.995299,72.83"
6143,PLA,PALIA,"22.829609,75.79987"
6144,PLAE,PALSIT,"23.19607,88.006582"
6145,PLC,PHALODI,"27.124994,72.366943"
6146,PLCJ,PHALODI JN,"27.124994,72.366943"
6147,PLD,PALDHI,"21.022702,75.46144"
6148,PLE,PIPLEE,"23.817071,71.530781"
6149,PLF,PIALI,"22.388174,88.517361"
6150,PLG,PALGHAR,"19.697708,72.77215"
6151,PLGH,PALIGARH,"25.959434,83.50502"
6152,PLH,PARLAKIMIDI,"18.786799,84.080858"
6153,PLHW,PALHAWAS,"0,0"
6154,PLI,PETTAIVAYATALAI,"10.898506,78.494954"
6155,PLJ,PALEJ,"21.921748,73.072557"
6156,PLJE,PHULWARTANR,"23.77537,86.226797"
6157,PLK,PALIA KALAN,"28.426694,80.582442"
6158,PLKN,PALAKKANUTHU,"10.4684,77.809124"
6159,PLL,PARLI,"10.800595,76.559601"
6160,PLM,PANELI MOTI,"21.874721,70.153027"
6161,PLMD,PILAMEDU,"11.033201,76.999526"
6162,PLMX,PALAMPUR HMCHL,"32.068902,76.53986"
6163,PLNI,PALANI,"10.458272,77.520733"
6164,PLO,PULGAON JN,"20.726294,78.317671"
6165,PLP,PHULPUR,"25.552044,82.091045"
6166,PLPM,PALAPPURAM,"10.750848,76.405878"
6167,PLS,PIPALSANA,"28.952053,78.83523"
6168,PLSG,PALASINGI,"19.014004,83.804986"
6169,PLSN,PALSANA,"27.485126,75.38033"
6170,PLT,PIRTHALA LLAUDA,"29.628831,75.866432"
6171,PLU,PATAKOTTACHERU,"15.172217,77.521935"
6172,PLV,PALSI,"17.799525,74.101925"
6173,PLVA,PALLEVADA,"16.573928,81.271148"
6174,PLW,PINGLESHWAR,"23.211236,75.861304"
6175,PLWR,PHULWARIA,"26.410628,84.165058"
6176,PLY,PLASSEY,"23.778276,88.28476"
6177,PM,PALAM,"28.585916,77.09321"
6178,PMB,PULLAMBADI,"10.940054,78.917413"
6179,PMD,PAMIDI,"14.969828,77.597122"
6180,PMGN,PIMPALGAON,"20.627643,75.515728"
6181,PMH,PARAO MAHNA,"30.811302,75.272312"
6182,PMI,PAIMAR,"24.807149,85.112629"
6183,PMK,PARAMAKKUDI,"9.538881,78.590941"
6184,PMKT,PIMPALKHUTI,"19.829533,78.581085"
6185,PML,PAPANASAM,"10.923157,79.268932"
6186,PMM,PARSEHRA MAL,"27.730337,80.729599"
6187,PMN,PAMAN,"26.359804,80.08029"
6188,PMO,PANDOLI,"24.866327,74.399157"
6189,PMP,PIMPRI,"18.623147,73.802161"
6190,PMPE,PAMPORE,"0,0"
6191,PMPR,PAMPORE,"26.252778,80.480347"
6192,PMQ,PARNA NAND,"32.170309,75.496287"
6193,PMR,PITAMBARPUR,"28.200045,79.538012"
6194,PMS,PARMALKASA,"21.141269,81.0991"
6195,PMT,PULLAMPET,"14.120262,79.205246"
6196,PMU,PARMANANDPUR,"25.741341,85.134001"
6197,PMY,PALI MARWAR,"25.790772,73.327389"
6198,PN,PANSAR,"23.308365,72.48024"
6199,PNB,PANBARI,"26.226757,91.951447"
6200,PNBE,PATNA JN,"25.60287,85.137134"
6201,PNC,PATNA SAHEB,"25.585646,85.230732"
6202,PNCB,PANCHEBERIA,"23.220997,88.599415"
6203,PND,PENDRA ROAD,"22.755525,81.89887"
6204,PNDM,PENNADAM,"11.398423,79.220438"
6205,PNDP,PANDILLAPALLI,"17.172283,80.170584"
6206,PNDR,PANDORI,"22.472748,72.756786"
6207,PNE,PRANTIK,"23.694835,87.693901"
6208,PNF,PANGAON,"18.634453,76.635475"
6209,PNGI,PANANGUDI,"9.921169,78.612621"
6210,PNGM,PANCHGRAM,"24.864478,92.598438"
6211,PNGR,PINGORA,"27.087556,77.371559"
6212,PNHI,PANHAI,"25.082179,81.189995"
6213,PNHR,PANIHAR,"26.098721,78.014431"
6214,PNI,PURAINI,"29.389429,78.446074"
6215,PNJ,PADRIGANJ,"22.296561,80.121059"
6216,PNK,PANKI,"26.459662,80.236931"
6217,PNM,PANYAM,"15.50116,78.339558"
6218,PNME,PARASNATH,"23.987821,86.037712"
6219,PNP,PANIPAT JN,"29.389018,76.963863"
6220,PNPL,PANPALI,"21.915736,84.139223"
6221,PNPN,PANPANA,"21.358295,86.790104"
6222,PNPR,PUNNAPURA,"9.449231,76.333351"
6223,PNQ,PUNKUNNAM,"10.534564,76.20894"
6224,PNRA,PANIARA,"25.902005,83.525791"
6225,PNSA,PUNSIA,"24.95369,87.003994"
6226,PNSD,PANGRA SHINDE H,"19.526789,77.24041"
6227,PNT,PANITOLA,"27.49807,95.209236"
6228,PNU,PALANPUR JN,"24.174633,72.430372"
6229,PNUG,PUNPUNGHAT,"0,0"
6230,PNV,PANEVADI,"20.26574,74.495373"
6231,PNVL,PANVEL,"18.990429,73.121266"
6232,PNVT,PANCHARATNA,"26.158366,90.555496"
6233,PNW,PUNDHAG,"23.508629,86.089296"
6234,PNWN,PACHWAN,"23.208455,77.127972"
6235,PNYA,PANIYA HAWA,"27.167306,83.933659"
6236,PO,PARANGIPETTAI,"11.476997,79.736195"
6237,POA,PALIKONA,"16.061609,80.803971"
6238,POE,PAWAPURI ROAD,"25.159735,85.512428"
6239,POF,PIPARSAND,"26.743004,80.798264"
6240,POHE,POHE,"20.526879,77.472839"
6241,POI,PONPADI,"13.240948,79.588394"
6242,POK,POKRAN,"26.930641,71.923199"
6243,POKL,PEOKOL,"26.340653,83.930054"
6244,POL,PINJRAPOL,"23.549982,87.232647"
6245,POM,PUNTHOTTAM,"10.93271802,79.65740229"
6246,PON,PONNERI,"13.331999,80.198479"
6247,POO,POTLAPADU,"15.873837,79.524364"
6248,POR,PIPALDA ROAD,"24.956491,76.616421"
6249,PORA,PORA,"27.532325,78.154507"
6250,POT,POTHIA,"26.310497,88.179359"
6251,POU,PADRAUNA,"26.8978792,83.982776"
6252,POX,POLA-PATTHAR,"22.347377,77.853069"
6253,POY,POLLACHI JN,"10.652679,77.000942"
6254,POZ,POTUL,"19.918727,75.121937"
6255,PP,PURANPUR,"28.514631,80.150671"
6256,PPA,PIPRA,"26.490164,84.986115"
6257,PPB,PARTABPURA,"31.052419,75.714684"
6258,PPC,PIPRAICH,"26.828207,83.535748"
6259,PPCK,PIPALWALI CHOWK,"26.265863,77.470436"
6260,PPD,PIPLOD JN,"22.819068,73.90902"
6261,PPDA,PACHPATIYA DEORIA,"0,0"
6262,PPDE,PANDU PINDARA,"29.307956,76.371288"
6263,PPDI,PIPRADIH,"0,0"
6264,PPE,PAINTEPUR,"27.230401,81.157937"
6265,PPEA,PAPRERA,"27.219525,77.256718"
6266,PPF,PIPLAJ,"26.165299,74.377956"
6267,PPG,PIPLODA BAGLA,"23.356992,75.433159"
6268,PPGT,PRINCEP GHAT,"22.556734,88.331602"
6269,PPH,PIPRI DIH,"25.878686,83.500214"
6270,PPI,PIPARIYA,"22.753981,78.354578"
6271,PPJ,POPHLAJ,"18.292642,75.118246"
6272,PPKD,PAPRAKUND,"24.42105,82.931671"
6273,PPLC,PIMPLA CHAURE HALT,"19.283276,77.131233"
6274,PPLI,PIPLI,"22.345472,69.934816"
6275,PPM,PHIRANGIPURAM,"16.292296,80.255814"
6276,PPN,PUNPUN,"25.506968,85.103703"
6277,PPNS,PAPPINISSERI,"11.941299,75.346942"
6278,PPO,PANPOSH,"22.228408,84.804497"
6279,PPR,PIPAR ROAD JN,"26.4529,73.448753"
6280,PPRH,PIPRAHAN(HALT),"26.224293,85.246868"
6281,PPS,PIPILIYA ROAD,"22.930413,70.677795"
6282,PPT,PIRPAINTI,"25.287115,87.421432"
6283,PPTN,PIPRITHAN,"26.484248,88.124428"
6284,PPTR,PUSHPATTUR,"10.520387,77.426662"
6285,PPU,PIPARPUR,"26.137563,82.038689"
6286,PPV,PRATAPGANJ,"26.31342,86.955585"
6287,PPW,PACHPERWA,"27.527758,82.657528"
6288,PPY,PAPATAPALLI,"17.373248,80.175304"
6289,PPZ,PEDDEMPET,"18.796305,79.429178"
6290,PQA,PIPLA HALT,"21.313045,79.06723"
6291,PQD,PRANPUR ROAD,"25.460945,87.705917"
6292,PQE,PAWAPURI ROAD,"25.15958,85.512085"
6293,PQH,PINDKEPAR HALT,"21.304409,80.182343"
6294,PQL,PINDLAI,"17.925659,79.455185"
6295,PQM,PAKKAM,"12.464905,79.850349"
6296,PQN,PWN KLAKNDER RD,"25.825544,81.368351"
6297,PQS,PARK CIRCUS,"22.541019,88.373766"
6298,PQT,PUNIYAVANT,"22.331658,73.956871"
6299,PQU,PARHANA MAU,"23.627225,76.556168"
6300,PQY,PABLI KHAS,"29.05572,77.698045"
6301,PQZ,PUNDIBARI,"26.413395,89.393692"
6302,PR,BOMBAY PAREL,"19.009115,72.837574"
6303,PRA,PORA,"23.77556,86.2275"
6304,PRAE,PALLA ROAD,"23.179343,88.009071"
6305,PRAR,PAROR,"32.08112,76.460295"
6306,PRB,PARBATI,"23.251007,77.012873"
6307,PRBG,PRATAP BAGH,"21.522871,80.204144"
6308,PRBZ,PARSA BAZAR,"25.549953,85.118809"
6309,PRCA,PERECHERLA,"16.319151,80.339069"
6310,PRDG,PORADANGA HALT,"24.268562,88.219357"
6311,PRDH,PIRDULESHAH,"25.873743,73.155556"
6312,PRDL,PARADOL,"23.25081,82.188721"
6313,PRDP,PARADEEP,"20.280554,86.620331"
6314,PRE,PAHARA,"25.119331,82.723446"
6315,PRES,PATTABIRAM EAST CABI,"13.146018,80.068874"
6316,PRF,PARSIPUR,"25.37063,82.637272"
6317,PRG,PRAYAG,"25.468229,81.867371"
6318,PRGL,PERUNGULATTUR,"12.905061,80.095096"
6319,PRGT,PARGOTHAN,"20.898268,78.278103"
6320,PRH,POWERPET,"16.713069,81.106482"
6321,PRI,PATHRI,"29.852406,78.076916"
6322,PRJ,PRANTIJ,"23.438994,72.862358"
6323,PRK,PARKHAM,"27.298876,77.711277"
6324,PRKA,PARIKHA,"22.077686,73.249626"
6325,PRKD,POWERKHEDA,"22.673699,77.747583"
6326,PRKE,PURUA KHERA,"28.38687,78.948441"
6327,PRKH,PARKANHATTI,"16.139909,74.695187"
6328,PRKL,PARIKKAL,"11.778847,79.371243"
6329,PRL,POLUR,"12.510827,79.130058"
6330,PRLI,PARLI VAIJNATH,"18.852605,76.524024"
6331,PRM,PIRUMADARA,"29.327564,79.045944"
6332,PRN,PARAUNA,"25.865402,79.121475"
6333,PRNA,PURNIA JN,"25.790618,87.519064"
6334,PRNC,PURNIA COURT,"25.795255,87.475033"
6335,PRND,PERINAD,"8.948116,76.620541"
6336,PRNG,PRITAM NAGAR,"23.199067,75.210342"
6337,PRNR,PORJANPUR,"21.789549,85.521784"
6338,PRNT,PERIYANAGA THUMAI,"12.568303,77.906628"
6339,PRP,PAHARPUR,"24.625172,85.204811"
6340,PRPM,PT RAM PRASAD BISMIL,"27.814635,79.957526"
6341,PRPT,PRSHTAMPATNAM,"0,0"
6342,PRR,PURULIA JN,"23.325351,86.37831"
6343,PRSL,PANDRASALI,"22.6335,85.806999"
6344,PRSP,PRASADPUR,"28.54683,80.081062"
6345,PRSR,PAHARSAR,"28.719948,75.425606"
6346,PRT,PANRUTI,"11.773049,79.554963"
6347,PRTL,PIRTALA,"24.359725,88.280983"
6348,PRTN,PRATAPNAGAR,"22.281313,73.210459"
6349,PRTP,PARTAPUR,"28.924862,77.648449"
6350,PRU,PARLU,"25.823535,72.43166"
6351,PRUR,PRITHWIRAJPUR,"29.957314,73.757401"
6352,PRV,PUKKIRIVARI,"11.633322,78.988609"
6353,PRWA,PARWAKHURD HALT,"19.384352,77.790585"
6354,PRWD,PAREWADI,"18.290279,74.952765"
6355,PRY,PARAIYA,"24.809174,84.850502"
6356,PRZ,PARSA,"27.435318,82.908669"
6357,PS,PARAS,"20.724889,76.816235"
6358,PSA,PALASA,"18.756812,84.422121"
6359,PSAE,PURBASTHALI,"23.453562,88.324156"
6360,PSB,PARSABAD,"24.307679,85.73885"
6361,PSD,PARSODA,"19.954713,74.863501"
6362,PSDA,PASIVEDALA,"16.99353,81.701159"
6363,PSE,PUSAULI,"25.097725,83.722"
6364,PSF,PATRASAF,"23.216738,87.536659"
6365,PSJ,PATASAHI,"22.020567,84.924145"
6366,PSK,PARADSINGA HALT,"21.541074,78.854027"
6367,PSL,PARISAL,"27.669086,76.614876"
6368,PSLI,PARSOLI,"25.113192,74.875088"
6369,PSLP,PASALAPUDI,"16.470493,81.094723"
6370,PSN,PARSENDI,"27.581938,80.836716"
6371,PSO,PALSORA MAKRAWA,"23.279669,75.501308"
6372,PSPY,PRASANNAYAPALLI,"14.643382,77.596092"
6373,PSR,PASRAHA,"25.403895,86.744013"
6374,PST,POSOTIA,"22.446969,85.254593"
6375,PSV,PARSNEU,"28.037743,74.378643"
6376,PSX,PTNSNGI TWN HLT,"21.335912,79.026375"
6377,PSZ,PARSAUNI,"26.55644,85.574741"
6378,PT,PATLI,"28.399253,76.853142"
6379,PTA,PATIALA,"30.344139,76.40399"
6380,PTAB,PATIA HALT,"20.348973,85.841074"
6381,PTAE,PATULI,"23.547701,88.253345"
6382,PTB,PATTAMBI,"10.801607,76.181259"
6383,PTD,PETLAD JN,"22.485675,72.801762"
6384,PTE,PATIALA CANT,"30.340658,76.378584"
6385,PTF,PALTA,"22.782829,88.369904"
6386,PTG,PATNA GHAT,"25.547398,85.273476"
6387,PTH,PATRANGA,"26.825067,81.625929"
6388,PTHD,PATOHAN,"23.917226,80.230579"
6389,PTHL,PATHIAPAL PH,"22.65869,88.11327"
6390,PTI,PATIALI,"27.683224,78.985004"
6391,PTJ,PODANUR JN,"10.964955,76.989655"
6392,PTK,PATHANKOT,"32.271894,75.644517"
6393,PTKC,PATHANKOT CANTT,"0,0"
6394,PTKD,PATHARKANDI,"24.604026,92.31863"
6395,PTKP,POTKAPALLI,"18.422128,79.467802"
6396,PTKR,PATIPUKUR,"22.606008,88.395395"
6397,PTLD,PATILADAHA,"26.504221,90.784664"
6398,PTLI,PATHAULI,"27.157073,77.927485"
6399,PTM,PADALAM,"12.590167,79.950814"
6400,PTMS,PATTAPIRAM MILITARY,"13.136824,80.059862"
6401,PTN,PATAN,"23.852872,72.131252"
6402,PTNR,PATELNAGAR,"28.659977,77.156425"
6403,PTP,PATAL PANI,"22.514182,75.796952"
6404,PTPR,PRATABPUR HALT,"28.566733,79.831123"
6405,PTPU,PRATTIAPADU,"16.820645,81.581211"
6406,PTR,PATDI,"23.182499,71.789818"
6407,PTRD,PATAUDI ROAD,"28.350468,76.755295"
6408,PTRE,PATARA,"26.232608,80.203886"
6409,PTRJ,PATTI RAJPURA HALT,"32.068756,76.53986"
6410,PTRL,PATHRALA,"30.007125,74.744453"
6411,PTRT,PATHROT,"21.182971,77.383232"
6412,PTRU,PATRATU,"23.667324,85.306177"
6413,PTS,PATANSAONGI,"21.344865,79.011097"
6414,PTSC,PARICHAA THERMA,"25.525558,78.754292"
6415,PTT,PUTALAPATTU,"13.373379,79.098687"
6416,PTTN,PATTAN,"34.164801,74.563179"
6417,PTU,PARTUR,"19.575965,76.213017"
6418,PTWA,PATWARA,"23.910321,80.412369"
6419,PTYR,PATIYARA,"26.613086,80.482407"
6420,PTZ,PATSUL,"21.00199,77.038021"
6421,PU,PATCHUR,"12.5865073,78.4693444"
6422,PUA,PULLA,"16.809471,81.324406"
6423,PUC,PUDUCHATIRAM,"11.539487,79.726839"
6424,PUD,PHANDA,"23.232986,77.189255"
6425,PUDI,PUDI,"13.532191,79.510117"
6426,PUE,PALARI,"22.308949,79.821167"
6427,PUF,PAUTA,"28.523342,79.82151"
6428,PUG,PUNGGUDI,"10.747813,78.619881"
6429,PUHT,PUSHKAR TERMINUS,"26.490855,74.538116"
6430,PUK,PUDUKAD,"10.420667,76.260867"
6431,PUL,RAMPURA PHUL,"30.268927,75.23695"
6432,PUM,PALLIPPURAM,"10.841736,76.112251"
6433,PUMU,PENUMARRU,"16.130963,80.77539"
6434,PUN,PUNDI,"18.665518,84.370279"
6435,PUNE,PUNE JN,"18.529178,73.872886"
6436,PUO,PIR UMROD,"23.256645,76.260567"
6437,PUPR,PUNNAPRA,"9.422687,76.341848"
6438,PUQ,PURANIGUDAM,"26.36998418,92.79791219"
6439,PURA,PURA,"0,0"
6440,PURI,PURI,"19.811769,85.840302"
6441,PUS,PHUSRO,"23.767829,86.01059"
6442,PUT,PUTTUR,"13.439922,79.552946"
6443,PUU,PUNALUR,"9.023016,76.915784"
6444,PUV,PUSA ROAD,"25.9063776,85.6723022"
6445,PUW,PATUWAS MEHRANA,"28.557385,76.334038"
6446,PUWA,PAUWARA HALT,"21.098754,81.332817"
6447,PUX,PARASIA,"22.193286,78.76442"
6448,PUY,PHULAGURI,"26.270097,92.592344"
6449,PV,PALLAVARAM,"12.968553,80.152731"
6450,PVD,PEDDAVADIAPUDI,"16.414515,80.612955"
6451,PVI,PERAVURANI,"10.284518,79.199409"
6452,PVL,PASUPATIKOVIL,"10.884388,79.1922"
6453,PVN,PAVUNUR,"11.600534,79.315796"
6454,PVP,PARVATIPURAM,"18.77079,83.427086"
6455,PVPT,PARVATIPURAM TN,"18.783955,83.433781"
6456,PVR,PANDHARPUR,"17.66864,75.319433"
6457,PVRD,PIRAVAM ROAD,"9.829169,76.455231"
6458,PVU,PARAVUR,"8.815868,76.668348"
6459,PVZ,PARVEZPUR,"28.511238,75.728588"
6460,PW,PIRWA,"27.235705,74.467564"
6461,PWBN,PRAWAI BROHMSTHAN HA,"0,0"
6462,PWL,PALWAL,"28.151471,77.341862"
6463,PWS,PHULWANI SHARIF,"25.586537,85.07967"
6464,PXR,PALPARA,"23.059358,88.520622"
6465,PY,PERUNDURAI,"11.25329,77.628622"
6466,PYA,PEDAPARIYA,"14.021521,79.875412"
6467,PYD,PALLIYADI,"8.26526,77.259793"
6468,PYG,PRAYAG GHAT,"25.4451334,81.8802398"
6469,PYI,PAYLI HALT,"28.067588,74.580517"
6470,PYM,PANDIYAPURAM,"8.855221,77.971687"
6471,PYOL,PAYYOLI,"11.517116,75.617995"
6472,PYV,PALAYASIVARAM,"12.776731,79.8773"
6473,PYX,PEYANAPALLI,"13.131266,79.137912"
6474,PZA,PALAVANTHANGAL,"12.989755,80.186291"
6475,QCAB,Q CABIN,"0,0"
6476,QDN,QADIAN,"31.826086,75.388184"
6477,QG,QUAZIGUND,"33.617335,75.147514"
6478,QLD,QUILANDI,"11.445999,75.693784"
6479,QLM,KULEM,"15.333566,74.24376"
6480,QLN,QUILON JN,"8.886556,76.596723"
6481,QLR,KALLAR,"11.33607,76.892366"
6482,QMRS,KAYAMSAR,"28.125586,75.000572"
6483,QRP,KILA RAIPUR,"30.758727,75.827036"
6484,QRS,QUARRY SDG,"22.23826,84.806042"
6485,QSR,KANSRAO,"30.099692,78.122063"
6486,QTP,QUATABPUR,"29.764228,76.350002"
6487,QXR,KUCHESAR ROAD,"28.746741,77.913322"
6488,R,RAIPUR JN,"21.256582,81.629448"
6489,RA,RAMPARDA,"22.634926,71.351995"
6490,RAA,BARARA,"30.213685,77.035861"
6491,RAG,RAIGIR,"17.551081,78.941402"
6492,RAGM,RAJAGAMBIRAM,"9.724793,78.408995"
6493,RAH,RAMGARH,"27.576612,76.811256"
6494,RAHA,RAHA,"26.225679,92.522564"
6495,RAI,RAIBHA,"27.18189,77.803974"
6496,RAIR,RAIKAKHOL,"21.046255,84.333072"
6497,RAJ,RAJPIPLA,"21.8776517,73.5038478"
6498,RAJP,RAJAPUR ROAD,"16.635205,73.626595"
6499,RAK,RAMKOT,"27.534152,80.597248"
6500,RAKL,RETHORAKALAN,"26.397867,78.240166"
6501,RAL,REPALLE,"16.019684,80.828626"
6502,RAM,RAMAPURAM,"13.098372,79.179153"
6503,RAMA,RAMVA,"25.892585,80.849247"
6504,RAMP,RAMPURI,"22.409759,80.258904"
6505,RAMR,RAMALPUR,"27.544806,80.896797"
6506,RANG,RAMLING,"18.8325,74.33806"
6507,RANI,RANI,"25.347672,73.31048"
6508,RASP,RASIPURAM,"0,0"
6509,RAU,RAU,"22.633065,75.80487"
6510,RAY,RAY,"23.689962,85.077696"
6511,RAYA,RAYA,"27.553482,77.78904"
6512,RBA,RAMBHA,"19.538397,85.094519"
6513,RBCS,RAMACHANDRAPURAM,"16.836254,82.041264"
6514,RBD,RAHIMABAD,"26.992148,80.612869"
6515,RBG,RAYBAG,"16.483745,74.807711"
6516,RBGJ,ROBERTS GANJ,"24.683326,83.078012"
6517,RBH,RAJBANDH,"23.475686,87.371864"
6518,RBJ,RAIBOJHA,"27.971539,81.471981"
6519,RBK,REOTI B KHERA,"28.318889,79.107227"
6520,RBL,RAE BARELI JN,"26.232454,81.23909"
6521,RBN,RAGHUBANS NAGAR,"25.756609,87.059956"
6522,RBR,RIBADA,"22.125401,70.801392"
6523,RBS,RUPBAS,"26.989701,77.590599"
6524,RBZ,RAMBHADDARPUR,"25.977182,85.865192"
6525,RC,RAICHUR,"16.192091,77.338815"
6526,RCA,RENTACHINTALA,"16.545709,79.549942"
6527,RCF,RAIL COACH FACTORY,"31.326806,75.34265"
6528,RCG,RACHAGUNNARI,"13.714371,79.629593"
6529,RCGT,RICHUGHUTU,"23.659619,84.58065"
6530,RCJ,RANAYALA JASNIA,"23.161629,76.072254"
6531,RCP,RAMACHANDRAPUR,"25.996624,81.267414"
6532,RCR,RATAR CHATTAR,"31.998468,74.988041"
6533,RCRA,RAMCHAURA,"27.005455,83.265209"
6534,RCTC,RAGHUNATHPUR HALT,"20.351709,86.149635"
6535,RD,RAM DAYALU NAGR,"26.097797,85.384026"
6536,RDD,RIKHABDEV ROAD,"24.009619,73.755169"
6537,RDDE,RATHDHANA,"28.903862,77.058878"
6538,RDE,RUNDHI,"28.067891,77.351131"
6539,RDF,RADHAGAON,"23.59793,86.089125"
6540,RDG,RAYADRUG,"14.705905,76.856918"
6541,RDHP,RADHANPUR,"23.84722,71.585884"
6542,RDI,KARDI,"13.26668,76.569815"
6543,RDK,RASHODPURA KHRI,"27.713926,75.087261"
6544,RDL,RUDAULI,"26.762318,81.754332"
6545,RDM,RAMGUNDAM,"18.763029,79.4348"
6546,RDN,DUDAIN,"27.580188,79.186878"
6547,RDP,RADHIKAPUR,"25.642455,88.442516"
6548,RDRA,RAMDEVRA,"27.006679,71.930237"
6549,RDS,RAMDAS,"31.956532,74.919863"
6550,RDT,RAVTHA ROAD,"24.933689,75.958443"
6551,RDU,RADHAMOHANPUR,"22.356664,87.612791"
6552,RDUM,RAMPUR DUMRA,"25.32727,86.001663"
6553,RDV,RADHA BALAMPUR,"26.084076,81.107254"
6554,RDY,REDIPALAYAM,"12.737303,79.94751"
6555,RE,REWARI,"28.202919,76.609554"
6556,RECH,RECHNI ROAD,"19.140141,79.451494"
6557,REG,REGUPALEM,"17.505371,82.790437"
6558,REI,RITHI,"23.904358,80.140457"
6559,REJ,REJINAGAR,"23.85036,88.259525"
6560,REM,REDDIGUDEM,"16.439378,80.055742"
6561,REN,REN,"26.789138,74.074802"
6562,RENH,RENHAT,"25.980268,77.834015"
6563,REP,RESAULI,"16.3100904,80.4582728"
6564,REPI,RANGEPALLI,"14.01769,77.577896"
6565,RES,RASULL,"26.930029,81.261406"
6566,RET,RENTIA,"22.863008,74.210587"
6567,REWA,REWA O A,"24.537442,81.250935"
6568,RF,RAFALESHWAR,"22.772699,70.897522"
6569,RFJ,RAFIGANJ,"24.819614,84.634724"
6570,RFR,RAFINAGAR,"27.025795,81.329899"
6571,RG,RAJGHAT NARORA,"28.236045,78.353977"
6572,RGA,RAJGODA,"22.324433,87.866592"
6573,RGB,RAMGANGA,"28.298108,79.375019"
6574,RGBD,RAMGANGA,"28.298108,79.375019"
6575,RGD,RAJGIR,"25.033039,85.414667"
6576,RGDA,RAYAGADA,"19.175572,83.410435"
6577,RGG,RADOGARH,"24.419799,77.146168"
6578,RGH,RAMGARHWA,"26.920233,84.817028"
6579,RGI,RAMGIRI,"13.959224,76.122465"
6580,RGJ,RAIGANJ,"25.618775,88.127346"
6581,RGJI,RANGJULI,"25.988215,90.955768"
6582,RGL,RENGALI,"21.637045,84.042449"
6583,RGLI,RANGAULI,"25.150723,79.887772"
6584,RGM,RANGAPURAM,"15.406686,78.059063"
6585,RGNH,RAGHUNATHGARH,"29.311249,73.651142"
6586,RGO,ROTEGAON,"19.955762,74.7575"
6587,RGP,RAGHUNATHPALLI,"17.755717,79.255028"
6588,RGPM,RAGHAVAPURAM,"18.681252,79.411197"
6589,RGQ,RAIGADH ROAD,"23.597812,73.154011"
6590,RGS,RINGAS JN,"27.373139,75.563364"
6591,RGT,RAJGHAT HALT,"21.764442,87.155056"
6592,RGU,RAGAUL,"25.686475,80.129213"
6593,RGV,RATHOPUR,"26.299725,86.837826"
6594,RGX,RAGHUNATHBARI,"22.353608,87.797627"
6595,RHA,RANAGHAT JN,"23.173504,88.568344"
6596,RHE,RAKHA MINES,"22.674372,86.354213"
6597,RHG,RAJGARH,"27.240437,76.607151"
6598,RHI,RAKHI,"25.708672,72.551823"
6599,RHMA,RAHAMA,"20.298105,86.404724"
6600,RHN,ROSHANPUR,"29.047016,78.888187"
6601,RHNE,ROHINI,"20.394997,74.905815"
6602,RHR,RAJHURA,"24.15482,84.01597"
6603,RHU,RAHON,"31.051463,76.11414"
6604,RHW,RHRA GHALUGHRA,"30.641457,75.841026"
6605,RIG,RAIGARH,"21.890969,83.39035"
6606,RIGA,RIGA,"26.644544,85.425711"
6607,RIKA,RATIKHEDA,"24.59708,77.656174"
6608,RIKD,RISHIKUND,"0,0"
6609,RIM,RAJIM,"20.969935,81.867886"
6610,RIS,RISHRA,"22.726236,88.343468"
6611,RJ,RAWAT GANJ,"26.956694,83.285894"
6612,RJA,RAJANAGAR,"26.401711,86.152897"
6613,RJAK,RAJNAGAR,"24.897025,79.878845"
6614,RJAP,RAJAPUR,"16.859173,78.163218"
6615,RJB,RAJABERA,"23.750625,86.080456"
6616,RJG,RAJGRAM,"24.544937,87.867966"
6617,RJGR,RAJ ATHGARH,"20.576024,85.741553"
6618,RJI,RAJAWARI,"25.498059,83.131142"
6619,RJK,RAJA KA SAHASPR,"28.625816,78.779697"
6620,RJL,RAJMAHAL,"25.052615,87.831531"
6621,RJLK,RAJALUKAH,"22.125083,86.642132"
6622,RJMA,RAJOMAJRA,"30.375689,75.798454"
6623,RJMP,RAJMALPUR ROAD,"25.893241,83.788991"
6624,RJN,RAJ NANDGAON,"21.100756,81.038589"
6625,RJO,RAJENDRA PUL,"25.387147,86.010246"
6626,RJP,RAZAMPETA,"14.184845,79.153061"
6627,RJPB,RAJENDRA NAGAR (BIHAR),"25.603141,85.162239"
6628,RJPM,RAJAPALAYAM,"9.452194,77.560816"
6629,RJQ,RAJENDRANAGAR,"22.669581,75.829096"
6630,RJR,RAJALDESAR,"28.033652,74.477692"
